y	x1	x2
4.0	3.56894	3.53813
4.0	4.10698	4.0939
3.0	3.33209	3.32718
4.0	3.78042	3.78905
4.0	3.67608	3.68054
4.0	3.57106	3.558
5.0	4.54461	4.52223
2.0	3.19748	3.1629
4.0	3.57437	3.57842
4.0	4.32152	4.33267
4.0	3.7257	3.76148
3.0	4.0422	4.04913
3.0	3.49504	3.49866
3.0	2.85036	2.85012
4.0	4.15141	4.15048
4.0	3.78752	3.77645
4.0	3.45954	3.481
2.0	3.30334	3.29804
4.0	3.82698	3.84075
4.0	4.03954	3.98561
3.0	3.88011	3.9042
3.0	2.64765	2.64537
2.0	3.12961	3.17158
4.0	3.87065	3.87482
3.0	3.52707	3.45296
3.0	3.48973	3.50056
2.0	3.19602	3.18147
4.0	3.86607	3.86951
4.0	4.14514	4.15253
4.0	4.21229	4.20136
4.0	4.13607	4.15231
4.0	4.15062	4.15434
5.0	3.20551	3.19975
3.0	3.93509	3.93364
4.0	3.34154	3.31546
3.0	3.45084	3.52784
4.0	4.01008	4.01861
4.0	4.24667	4.25185
4.0	3.96004	3.95686
3.0	3.79819	3.80114
3.0	3.33743	3.31417
3.0	3.22295	3.18574
3.0	2.98775	3.03321
4.0	3.36506	3.36683
3.0	3.06078	3.06268
3.0	3.77316	3.7782
3.0	3.36315	3.35157
4.0	3.91847	3.89279
3.0	3.25655	3.25191
4.0	3.42552	3.46884
4.0	3.51697	3.49573
3.0	3.12685	3.13003
4.0	3.99221	3.98639
4.0	4.17159	4.12718
4.0	2.93038	2.91625
5.0	4.36169	4.35359
3.0	3.89487	3.8992
3.0	3.82877	3.81943
4.0	4.11429	4.12364
3.0	3.7814	3.79927
4.0	4.13669	4.15466
4.0	4.14222	4.07265
4.0	3.75234	3.74053
4.0	4.20865	4.1932
3.0	3.09678	3.09716
4.0	4.003	3.99314
3.0	3.61689	3.57651
4.0	3.94077	3.92191
3.0	3.57913	3.61767
3.0	3.41069	3.46214
4.0	4.0074	3.97864
3.0	3.79577	3.77032
4.0	4.24014	4.23848
3.0	3.30876	3.30301
4.0	3.83289	3.82482
3.0	3.55436	3.50554
4.0	3.51749	3.53677
1.0	2.30259	2.40725
3.0	2.75292	2.80494
1.0	3.06552	3.02051
5.0	3.45196	3.44815
3.0	3.23281	3.21827
4.0	4.15559	4.16612
3.0	3.14107	3.11738
4.0	4.08845	4.08301
4.0	4.20367	4.181
4.0	3.41081	3.40593
3.0	2.36949	2.36727
4.0	3.16106	3.13475
4.0	4.02212	4.01633
2.0	3.12441	3.1444
4.0	3.86384	3.87689
4.0	4.0016	3.97657
3.0	2.07001	2.0217
3.0	3.19522	3.19583
3.0	3.09222	3.10181
5.0	4.55151	4.46333
4.0	3.4107	3.43278
4.0	3.96339	3.94938
4.0	3.16195	3.15884
3.0	3.18289	3.2227
5.0	3.76288	3.76664
4.0	3.89731	3.88762
3.0	2.256	2.24444
3.0	3.16702	3.16948
5.0	4.36334	4.31728
3.0	3.42982	3.42971
3.0	2.93408	2.92228
4.0	3.82903	3.80699
5.0	4.13394	4.20196
4.0	3.5562	3.56972
3.0	3.1414	3.13877
3.0	3.55813	3.57409
5.0	3.76154	3.73575
3.0	3.47358	3.45786
4.0	4.07894	4.08209
2.0	3.90088	3.89268
5.0	3.12118	3.14767
3.0	3.37548	3.3688
4.0	2.96301	2.96763
4.0	4.7824	4.80282
4.0	3.54959	3.55601
3.0	3.60898	3.61593
5.0	4.5419	4.51622
4.0	3.79472	3.76325
4.0	3.33255	3.33383
5.0	3.42867	3.45009
5.0	4.11846	4.09441
5.0	3.5297	3.50919
2.0	3.63583	3.65312
4.0	3.00643	2.99547
4.0	3.79956	3.80265
4.0	4.13612	4.14518
2.0	4.10465	4.05797
3.0	3.31183	3.30205
4.0	3.91787	3.93852
1.0	3.32695	3.37461
3.0	2.80875	2.73876
4.0	4.2384	4.26062
3.0	3.17045	3.15822
5.0	3.91208	3.93566
3.0	1.97457	1.99623
3.0	3.66281	3.6589
3.0	2.93018	2.9187
4.0	3.94879	4.01754
5.0	4.08923	4.09046
4.0	3.77204	3.78824
4.0	3.91929	3.9238
3.0	2.5118	2.52315
4.0	2.89965	2.88555
3.0	3.5317	3.54209
4.0	3.76332	3.76706
4.0	3.16594	3.18494
5.0	4.19659	4.15326
3.0	4.24188	4.23082
4.0	4.09751	4.1332
5.0	3.69752	3.68767
3.0	3.92219	3.91157
5.0	4.182	4.18761
4.0	3.37623	3.38491
4.0	4.05185	4.04381
3.0	3.1595	3.12826
3.0	3.04746	3.06278
3.0	4.15418	4.17589
2.0	3.11271	3.11854
3.0	3.34866	3.32467
2.0	2.84553	2.87018
5.0	3.98273	3.94914
3.0	4.39158	4.38524
3.0	3.97565	3.96183
4.0	3.54672	3.55131
3.0	3.31644	3.29313
4.0	3.91256	3.8766
3.0	2.51695	2.52115
3.0	3.10922	3.15989
3.0	3.49393	3.4886
4.0	3.76216	3.77409
5.0	4.29966	4.28831
3.0	3.26425	3.24928
4.0	3.72756	3.71396
4.0	3.48004	3.47187
1.0	3.15467	3.13702
4.0	4.10408	4.10387
4.0	4.05798	4.08413
3.0	3.2113	3.23446
4.0	3.16875	3.1926
3.0	4.01071	4.02384
5.0	3.39399	3.38638
3.0	3.20055	3.20105
4.0	3.72641	3.64612
4.0	4.27229	4.26025
4.0	3.62434	3.62399
5.0	2.80981	2.82361
4.0	4.11592	4.10987
5.0	3.58762	3.63236
4.0	3.1403	3.1168
3.0	3.19026	3.18322
4.0	3.52273	3.55616
4.0	4.43437	4.42587
3.0	3.40335	3.41809
2.0	3.33058	3.27974
4.0	3.62709	3.59561
5.0	3.89985	3.89163
4.0	3.76335	3.77678
3.0	3.58038	3.59148
4.0	3.39025	3.41751
3.0	2.70281	2.69785
4.0	3.15289	3.14204
4.0	4.18757	4.21054
4.0	2.65521	2.62741
4.0	4.1337	4.1481
3.0	3.48367	3.46064
4.0	3.8709	3.85675
5.0	4.046	4.05888
4.0	3.67943	3.65314
3.0	3.09879	3.08801
5.0	4.09438	4.0909
4.0	4.39891	4.38808
3.0	2.39286	2.39783
5.0	3.61264	3.62151
4.0	3.79279	3.78581
4.0	3.72651	3.71721
5.0	3.52151	3.51039
3.0	3.02109	3.02614
5.0	4.31119	4.2811
4.0	3.32052	3.32345
3.0	3.37122	3.38159
3.0	3.33392	3.32082
3.0	3.76343	3.77232
3.0	3.85898	3.88657
2.0	2.27921	2.27234
4.0	3.86638	3.89268
3.0	3.65413	3.64163
5.0	3.56707	3.58126
3.0	4.08758	4.07249
4.0	3.70637	3.72857
4.0	3.80409	3.81002
3.0	3.09926	3.10019
4.0	3.65051	3.6368
3.0	3.65352	3.6114
3.0	3.67351	3.68295
4.0	3.58313	3.54533
5.0	4.02808	4.07034
4.0	3.65442	3.66897
4.0	3.53628	3.55622
4.0	3.93294	3.94038
5.0	3.95123	3.96619
4.0	3.99926	3.97125
3.0	3.35284	3.37173
4.0	3.36189	3.37728
4.0	3.92659	3.91153
4.0	3.88267	3.89586
4.0	3.99471	3.9972
3.0	4.12598	4.1203
2.0	2.72259	2.72145
3.0	3.05751	3.04818
4.0	3.9891	4.00188
3.0	3.77316	3.74553
3.0	3.34772	3.34853
3.0	3.58158	3.58721
5.0	4.19433	4.21212
4.0	4.28976	4.27686
5.0	4.20796	4.2073
4.0	4.03059	4.05729
4.0	3.97377	3.97583
1.0	3.40623	3.38836
3.0	3.23132	3.25942
4.0	4.43014	4.44326
3.0	3.51178	3.5177
4.0	4.20577	4.24132
3.0	3.35109	3.39866
3.0	4.01651	3.97754
3.0	3.04026	3.02779
4.0	3.85129	3.83214
3.0	3.49887	3.51806
4.0	2.68414	2.69764
3.0	3.41731	3.41149
2.0	3.53867	3.52333
3.0	3.06091	3.04905
4.0	3.68435	3.68919
4.0	3.87871	3.90801
5.0	3.62483	3.62012
4.0	4.21223	4.16269
4.0	3.1598	3.17527
5.0	4.45395	4.51349
3.0	3.22835	3.22252
5.0	3.66591	3.67471
3.0	4.43509	4.42115
3.0	4.45993	4.4896
3.0	2.27964	2.27409
4.0	4.32966	4.33516
4.0	4.09062	4.07888
3.0	3.25768	3.24371
4.0	4.04188	3.96421
4.0	3.71449	3.72571
4.0	3.98401	3.98083
3.0	3.81583	3.83084
4.0	3.98482	3.987
3.0	3.82538	3.82659
4.0	4.02292	4.01368
4.0	3.47408	3.46598
4.0	4.49732	4.4984
4.0	3.82186	3.83808
5.0	3.76906	3.79006
4.0	4.02989	4.01756
4.0	3.67709	3.68654
4.0	3.77838	3.76815
4.0	3.69681	3.71754
5.0	4.40984	4.38762
5.0	3.79025	3.75516
5.0	4.16427	4.18735
4.0	3.87823	3.86504
4.0	4.12044	4.14984
4.0	3.34547	3.35033
4.0	4.2984	4.25987
3.0	3.06442	3.04388
5.0	4.55476	4.5453
5.0	3.54745	3.58061
4.0	3.76641	3.7498
3.0	3.3894	3.38355
4.0	3.99187	4.00668
5.0	3.81444	3.80618
3.0	4.16385	4.14649
3.0	3.08479	3.10218
4.0	4.149	4.11478
4.0	3.91014	3.86531
4.0	3.01814	2.98424
4.0	3.77684	3.78159
3.0	2.85562	2.83811
4.0	3.16587	3.16307
2.0	3.76374	3.80503
4.0	3.28731	3.33269
4.0	3.76894	3.77939
3.0	3.47859	3.50852
3.0	3.82614	3.84083
4.0	3.50976	3.51725
3.0	3.50819	3.50391
5.0	3.93503	3.92982
4.0	4.49235	4.5199
5.0	3.66454	3.63496
1.0	2.66219	2.68522
3.0	2.99304	2.99478
4.0	3.73963	3.75572
3.0	3.5892	3.62712
4.0	3.84423	3.86875
5.0	4.35977	4.37846
3.0	3.24516	3.23878
3.0	3.29628	3.26481
4.0	3.95915	3.94562
2.0	3.34955	3.37202
4.0	3.65444	3.66199
3.0	3.70614	3.66049
4.0	3.94626	3.93821
4.0	3.78648	3.70815
4.0	3.41766	3.42756
4.0	3.93366	3.94916
3.0	3.53356	3.5379
4.0	3.96309	3.89932
4.0	3.33965	3.36356
4.0	4.02691	4.00202
3.0	3.14735	3.14515
2.0	2.94339	2.95039
3.0	3.54038	3.54352
4.0	3.90102	3.9043
3.0	3.67935	3.63987
3.0	3.20071	3.18887
4.0	3.92434	3.95066
5.0	3.78578	3.75593
3.0	3.31235	3.32815
4.0	4.08263	4.07624
4.0	4.0763	4.02031
3.0	4.03205	4.04236
3.0	3.80588	3.79649
4.0	3.69917	3.7
3.0	2.55686	2.545
4.0	3.72242	3.73801
4.0	4.67166	4.66025
5.0	4.099	4.10494
4.0	3.71613	3.71215
3.0	4.26092	4.26797
4.0	3.77976	3.78401
5.0	3.93299	3.94556
4.0	3.42014	3.43618
4.0	3.93259	3.94429
4.0	4.31951	4.27518
1.0	4.15965	4.15014
3.0	3.82868	3.883
3.0	3.92307	3.96881
4.0	3.56555	3.53959
4.0	3.92857	3.8928
4.0	4.40001	4.40858
3.0	3.05078	3.08973
4.0	3.57553	3.58121
4.0	4.00448	4.00835
5.0	3.75995	3.74345
5.0	2.70034	2.74572
4.0	3.98143	3.96782
4.0	3.68393	3.69093
3.0	2.94689	2.95056
4.0	4.13294	4.13549
3.0	3.57174	3.58759
4.0	3.72584	3.72386
4.0	3.97015	3.97913
4.0	3.00234	3.03498
4.0	3.30091	3.35106
4.0	3.66126	3.66067
3.0	3.24723	3.25203
4.0	3.59905	3.58451
3.0	3.74722	3.75627
4.0	3.22995	3.23917
4.0	3.59334	3.60874
4.0	3.96891	4.00943
5.0	3.65241	3.66477
3.0	3.38852	3.38706
3.0	4.16658	4.15278
3.0	3.25982	3.24628
3.0	4.05513	4.05293
4.0	4.15501	4.16391
4.0	3.38489	3.37894
2.0	3.86736	3.83195
5.0	4.48441	4.48633
3.0	2.9049	2.94413
5.0	4.18932	4.20297
2.0	3.07211	3.0595
4.0	3.70787	3.6873
4.0	3.48404	3.44994
5.0	3.68916	3.66895
4.0	3.86703	3.8873
4.0	3.93042	3.96087
5.0	4.26249	4.23826
5.0	3.97204	3.98492
4.0	3.43686	3.44453
2.0	4.03598	4.02946
3.0	3.48051	3.44699
2.0	3.2257	3.22451
4.0	4.33629	4.33595
4.0	3.98696	3.98481
4.0	3.68604	3.68582
4.0	4.18938	4.19093
4.0	4.23163	4.21167
3.0	3.62825	3.62381
3.0	3.10166	3.13228
2.0	3.6804	3.6534
4.0	3.56408	3.5678
5.0	4.3379	4.36826
4.0	3.56009	3.53394
1.0	3.78732	3.78506
4.0	3.6681	3.67729
4.0	4.03807	4.05417
4.0	3.10593	3.1023
5.0	3.73933	3.79838
5.0	4.29704	4.31138
4.0	3.67067	3.63288
4.0	3.66662	3.62116
4.0	3.73494	3.74545
3.0	3.69377	3.66795
3.0	3.22159	3.27397
3.0	3.21271	3.21822
4.0	3.26737	3.23096
2.0	2.21421	2.25905
4.0	3.85363	3.79798
2.0	2.16039	2.13167
3.0	3.67726	3.66725
5.0	4.26022	4.2933
4.0	4.254	4.28117
2.0	3.22803	3.2371
3.0	3.64368	3.61694
4.0	3.66876	3.65397
4.0	4.11155	4.11985
4.0	3.66794	3.68201
3.0	2.86337	2.87673
4.0	4.24063	4.23266
3.0	3.42914	3.40571
2.0	3.83026	3.86035
3.0	3.40553	3.38842
4.0	4.08606	4.07443
3.0	3.42993	3.36873
4.0	3.45306	3.4644
4.0	3.90205	3.8789
4.0	4.65706	4.6685
4.0	3.78164	3.77123
3.0	3.69054	3.68402
3.0	3.02495	3.03158
3.0	3.11804	3.14256
4.0	3.95249	3.95198
3.0	3.5997	3.59763
3.0	3.04682	3.01192
3.0	3.78804	3.77445
4.0	3.84219	3.8734
4.0	3.55393	3.52617
4.0	4.83091	4.81684
3.0	3.4546	3.43946
5.0	4.47054	4.48715
4.0	3.48881	3.4657
3.0	3.82468	3.80095
4.0	4.04425	4.03581
4.0	3.41095	3.40973
3.0	3.67192	3.58753
4.0	3.30314	3.26512
3.0	3.91409	3.93691
2.0	3.537	3.50545
3.0	3.90635	3.92062
3.0	2.9023	2.88822
1.0	2.54829	2.61393
4.0	3.65245	3.64848
5.0	4.17021	4.23278
4.0	4.17185	4.15432
5.0	4.05667	4.06703
5.0	4.18527	4.1865
4.0	3.9582	3.95432
3.0	3.33203	3.28842
3.0	3.94115	3.93722
5.0	4.25682	4.24139
3.0	2.99912	2.98637
2.0	3.56012	3.57258
4.0	4.28141	4.28259
4.0	3.71749	3.72147
4.0	4.10535	4.12724
3.0	3.1732	3.18101
3.0	4.06589	4.03117
4.0	3.67211	3.64692
3.0	3.53046	3.54386
3.0	3.1966	3.19357
4.0	3.74213	3.68974
2.0	3.625	3.62541
4.0	4.08013	4.06192
3.0	2.98006	2.99069
4.0	3.86425	3.83827
3.0	3.33575	3.32487
3.0	3.72403	3.74398
3.0	3.63181	3.66943
2.0	3.12062	3.14046
4.0	3.91143	3.91432
3.0	3.68278	3.67852
4.0	3.88828	3.91393
3.0	3.58654	3.6409
4.0	3.15445	3.14514
3.0	3.71722	3.69242
5.0	4.54095	4.51896
4.0	3.95345	3.98036
4.0	4.42083	4.44873
4.0	4.15401	4.16175
3.0	2.84935	2.87784
4.0	2.95129	2.98502
3.0	3.72459	3.73463
3.0	3.94429	3.95623
4.0	3.86519	3.88823
4.0	3.894	3.87425
4.0	3.7836	3.81155
3.0	3.11834	3.08007
2.0	3.65713	3.63981
2.0	3.04035	3.07613
3.0	3.39852	3.42923
4.0	3.91801	3.93132
2.0	3.59012	3.60024
3.0	3.39352	3.39055
2.0	3.18412	3.14011
3.0	3.4106	3.42131
4.0	3.70904	3.69374
5.0	3.69312	3.69384
4.0	4.0898	4.08727
5.0	4.04655	4.04285
3.0	2.8722	2.89298
4.0	3.22072	3.22182
3.0	3.17169	3.14417
3.0	3.4828	3.49831
4.0	3.65975	3.65462
4.0	3.42824	3.40539
3.0	2.88627	2.87461
4.0	3.97456	3.98771
4.0	3.44826	3.4568
3.0	3.94158	3.92042
3.0	2.39644	2.40764
4.0	4.27086	4.28886
4.0	3.67838	3.67152
5.0	3.7486	3.76542
3.0	2.59636	2.58644
4.0	3.98971	4.00407
2.0	3.62774	3.64773
4.0	4.23703	4.25809
3.0	3.50762	3.48093
3.0	3.61243	3.57965
4.0	3.96621	3.98168
3.0	3.6402	3.64819
5.0	4.13887	4.12229
4.0	3.9106	3.94489
3.0	2.84912	2.8523
2.0	3.3645	3.3485
4.0	3.78581	3.82024
4.0	3.59486	3.581
5.0	4.24361	4.2607
3.0	3.48906	3.50092
4.0	3.41519	3.43566
4.0	3.94387	3.96266
4.0	2.86525	2.8936
4.0	3.80231	3.79018
4.0	3.46786	3.4762
4.0	4.31705	4.31749
1.0	3.34384	3.3743
5.0	3.65732	3.65609
3.0	3.87812	3.85686
4.0	3.92437	3.93835
4.0	3.7946	3.81711
4.0	3.85215	3.90958
4.0	3.62593	3.61952
3.0	2.4579	2.48675
4.0	3.78895	3.77757
3.0	4.31703	4.29647
4.0	4.29718	4.32901
4.0	4.31406	4.28577
2.0	3.4099	3.48863
5.0	4.11983	4.1474
3.0	3.1546	3.14771
4.0	3.84546	3.84116
2.0	2.81483	2.82611
4.0	4.00433	4.00029
4.0	3.81497	3.82207
3.0	3.20398	3.25211
4.0	3.42794	3.45664
4.0	4.09105	4.12295
4.0	4.09556	4.11887
4.0	3.94034	3.92577
4.0	4.27657	4.27069
3.0	3.14354	3.15495
2.0	3.30129	3.30821
4.0	3.77819	3.80816
4.0	3.99064	4.01097
3.0	3.8927	3.9026
5.0	3.15686	3.1729
3.0	3.51887	3.50195
4.0	4.31009	4.26908
3.0	3.71855	3.72284
3.0	3.4079	3.43991
3.0	3.57906	3.58793
4.0	3.81587	3.82943
5.0	4.29232	4.30276
3.0	4.14528	4.14145
3.0	3.35225	3.35232
3.0	3.711	3.68381
4.0	3.62785	3.63713
4.0	3.76279	3.75788
4.0	3.71996	3.71677
4.0	4.03253	4.06842
2.0	3.18003	3.19918
4.0	3.2102	3.21973
4.0	3.60865	3.61247
4.0	3.15004	3.14226
3.0	3.30126	3.29634
4.0	3.65131	3.63269
4.0	3.73351	3.73941
2.0	3.22207	3.24174
3.0	3.1966	3.21416
1.0	2.2138	2.21915
3.0	3.65524	3.68828
5.0	4.11798	4.10068
5.0	3.63062	3.62322
4.0	3.7377	3.77124
4.0	3.27465	3.31103
2.0	2.39929	2.39738
4.0	3.77339	3.77323
4.0	3.96573	3.96818
3.0	3.40371	3.34659
4.0	4.07663	4.07795
4.0	3.48314	3.48232
4.0	3.8235	3.83001
4.0	3.62194	3.60243
4.0	3.77028	3.75119
4.0	4.15153	4.11394
4.0	3.58792	3.61579
4.0	3.04263	3.02979
4.0	4.21793	4.0275
5.0	4.09592	4.09774
4.0	3.97809	3.9714
3.0	3.68415	3.67265
4.0	4.03568	4.02716
4.0	3.6558	3.68224
2.0	3.68877	3.71718
3.0	3.68107	3.69261
4.0	4.00886	3.92559
2.0	3.14876	3.13964
4.0	4.17261	4.18452
3.0	3.45981	3.45406
5.0	4.41783	4.41714
5.0	3.67946	3.67654
4.0	3.95769	3.95872
3.0	4.20615	4.17053
3.0	3.82305	3.82115
4.0	3.67869	3.66607
2.0	3.49152	3.48127
4.0	4.18104	4.19279
3.0	3.23411	3.22657
3.0	3.05903	3.05199
3.0	3.81591	3.83529
3.0	3.15999	3.15955
3.0	3.59448	3.5794
4.0	3.68043	3.70661
3.0	4.1415	4.14727
4.0	3.71881	3.69928
3.0	3.2856	3.27896
4.0	3.97008	3.95068
5.0	3.88219	3.89713
4.0	3.93683	3.94685
4.0	4.15882	4.16378
2.0	2.91044	2.93997
4.0	3.86152	3.87044
3.0	3.43013	3.48792
3.0	3.09457	3.12692
4.0	4.06999	4.09476
3.0	4.00642	3.96003
5.0	3.70796	3.69625
4.0	3.93816	3.94185
3.0	3.67401	3.68486
4.0	4.00451	4.00408
4.0	4.13883	4.11537
4.0	3.79544	3.7935
3.0	3.60197	3.5907
5.0	3.94638	3.9526
5.0	4.7148	4.70042
5.0	4.19176	4.18699
4.0	3.99586	3.9802
5.0	4.23462	4.25054
3.0	3.6852	3.68491
4.0	4.06402	4.06979
4.0	4.08586	4.0837
3.0	3.67635	3.6632
5.0	3.92832	3.90769
3.0	3.17164	3.19593
3.0	3.18225	3.2015
4.0	4.07929	4.06209
5.0	3.32443	3.33006
4.0	4.04359	4.00829
3.0	3.71497	3.71963
1.0	2.98578	2.98901
4.0	4.59433	4.60192
3.0	3.42756	3.43777
4.0	3.7953	3.79373
4.0	3.77732	3.77828
5.0	2.97942	2.96387
4.0	3.78349	3.78565
5.0	4.21556	4.23023
4.0	3.90634	3.87921
4.0	4.23043	4.1962
3.0	3.85591	3.86971
4.0	3.71456	3.75855
3.0	3.91	3.92587
3.0	3.29705	3.29205
4.0	3.54037	3.52607
3.0	3.18702	3.18557
3.0	3.14431	3.12302
4.0	4.15744	4.16369
4.0	3.50901	3.46978
4.0	3.68248	3.63071
3.0	3.14794	3.13577
5.0	3.80223	3.82818
3.0	3.03151	2.99494
4.0	4.24813	4.24045
4.0	3.6666	3.63108
4.0	4.55807	4.47296
4.0	3.72472	3.71265
3.0	3.57352	3.60817
3.0	3.02606	2.99308
4.0	3.76673	3.76677
5.0	4.22996	4.24255
5.0	3.88436	3.90125
5.0	4.13082	4.14861
4.0	3.51607	3.54666
3.0	3.25043	3.26236
4.0	4.0008	4.0121
4.0	3.9733	3.99406
5.0	3.88987	3.88975
5.0	4.02873	4.03781
4.0	3.69835	3.68733
4.0	3.85445	3.8491
5.0	3.13714	3.12372
4.0	3.80725	3.81737
4.0	4.36239	4.40566
3.0	3.41626	3.38688
4.0	4.18154	4.18659
3.0	3.29915	3.29862
3.0	3.26242	3.25586
4.0	3.03848	2.99963
3.0	3.71663	3.73522
3.0	3.06536	3.12421
4.0	3.98608	3.98722
3.0	3.82878	3.84028
4.0	4.32285	4.31524
4.0	3.27582	3.29297
4.0	4.16662	4.09412
2.0	3.08533	3.08373
4.0	4.05129	4.01698
4.0	3.23409	3.21432
3.0	2.93734	2.94309
4.0	3.9314	3.9278
4.0	4.23663	4.23883
4.0	4.01061	3.9923
3.0	3.83884	3.8294
4.0	3.41542	3.41316
4.0	4.09653	4.09516
4.0	3.80011	3.77342
4.0	3.46003	3.49286
3.0	3.28645	3.26219
4.0	4.15259	4.20145
4.0	4.23752	4.25603
5.0	3.41146	3.42828
4.0	4.26365	4.25981
3.0	2.82218	2.81183
3.0	3.51696	3.50342
3.0	3.42691	3.4473
1.0	1.78043	1.75614
3.0	3.21181	3.18127
3.0	3.08913	3.09119
2.0	3.03049	3.00991
4.0	3.87573	3.8827
4.0	3.73178	3.75118
3.0	3.73629	3.76577
5.0	3.90391	3.93106
3.0	4.00275	3.9965
5.0	4.32676	4.28341
3.0	3.62043	3.61961
4.0	4.45571	4.45963
4.0	4.05903	4.05968
4.0	4.16418	4.16557
4.0	3.33197	3.30776
3.0	3.19852	3.21913
4.0	4.13113	4.13442
4.0	4.04484	4.02689
5.0	3.61473	3.6044
4.0	3.99801	4.03721
4.0	4.31162	4.32736
3.0	4.07625	4.07175
3.0	3.47241	3.46128
3.0	3.60399	3.61524
5.0	3.88753	3.87319
5.0	4.50096	4.4641
3.0	3.5698	3.55839
4.0	3.47826	3.47318
5.0	4.27558	4.29218
3.0	3.22583	3.21254
4.0	3.94545	3.9428
5.0	2.8039	2.78565
4.0	3.88818	3.91537
4.0	3.91966	3.89982
3.0	3.21058	3.17832
5.0	3.43544	3.45204
4.0	3.7078	3.67315
3.0	3.27378	3.25492
3.0	2.90445	2.92337
4.0	3.60125	3.6496
3.0	3.04683	3.08129
3.0	3.68553	3.65068
4.0	3.85217	3.85969
4.0	3.30246	3.31238
4.0	3.82104	3.835
3.0	3.39958	3.37564
5.0	4.20672	4.17701
4.0	3.35958	3.38812
4.0	4.03982	4.08001
4.0	3.67714	3.68068
4.0	3.86567	3.87721
4.0	3.84286	3.85478
3.0	3.04762	3.04622
3.0	3.51835	3.4985
5.0	4.03805	4.09039
4.0	3.53374	3.52145
4.0	3.56294	3.532
3.0	3.49062	3.50506
4.0	3.37222	3.37543
4.0	4.18483	4.19423
3.0	3.61357	3.60446
3.0	3.25102	3.20839
3.0	3.62746	3.58387
3.0	3.6107	3.62527
4.0	3.87178	3.83989
3.0	4.0354	4.03365
4.0	3.49122	3.49889
3.0	2.59883	2.60876
4.0	4.22589	4.23768
4.0	3.72411	3.70812
3.0	3.99721	4.00871
3.0	2.22478	2.24452
4.0	3.69119	3.64922
3.0	3.73184	3.75576
3.0	3.57683	3.57616
4.0	4.18807	4.16318
4.0	3.83223	3.82974
3.0	3.19075	3.18419
3.0	2.91031	2.90005
3.0	3.88839	3.88658
3.0	3.28241	3.24297
4.0	4.21053	4.2076
3.0	4.15913	4.13767
2.0	2.88871	2.89892
5.0	3.64988	3.68669
3.0	3.47646	3.45614
4.0	3.84239	3.83749
3.0	3.67667	3.69485
4.0	3.81203	3.8242
4.0	3.80659	3.81335
4.0	3.9866	3.9566
3.0	3.32184	3.3157
4.0	4.3452	4.33329
2.0	3.07691	3.12971
4.0	4.19159	4.19994
4.0	3.69758	3.69204
4.0	3.54127	3.54883
4.0	4.36414	4.35043
3.0	3.70451	3.63594
3.0	3.47394	3.49063
5.0	3.8191	3.79493
4.0	4.12272	4.08148
4.0	3.54244	3.551
4.0	2.96518	2.95087
3.0	2.44545	2.41442
4.0	3.35404	3.39962
4.0	3.87095	3.90095
3.0	3.46009	3.45489
3.0	3.61118	3.63289
4.0	3.68645	3.68729
3.0	3.95098	3.96115
4.0	3.86023	3.88304
4.0	3.50495	3.5207
3.0	2.92031	2.91651
5.0	4.0829	4.09902
4.0	3.63109	3.6712
4.0	4.25251	4.27245
3.0	3.76202	3.75457
4.0	4.1021	4.10872
3.0	3.08113	3.11129
3.0	3.23379	3.17566
3.0	2.99225	3.02344
4.0	3.8158	3.81607
5.0	3.83108	3.82988
4.0	3.63776	3.63271
4.0	3.47692	3.47027
4.0	4.19565	4.1861
3.0	4.0757	4.1007
3.0	2.4783	2.49691
4.0	4.07115	4.07654
4.0	3.527	3.50932
4.0	3.67986	3.70803
4.0	4.17913	4.19795
5.0	3.96782	3.97106
3.0	3.25893	3.24728
3.0	2.88179	2.92677
5.0	3.84488	3.8332
4.0	2.70065	2.72699
3.0	3.40608	3.38884
5.0	4.128	4.07883
4.0	3.2737	3.24832
2.0	3.19077	3.24134
3.0	3.17651	3.15772
4.0	3.90091	3.8943
4.0	4.43825	4.46773
3.0	3.25909	3.27777
2.0	2.64127	2.62471
4.0	4.23953	4.23404
4.0	3.64065	3.66357
4.0	3.37727	3.39775
3.0	3.75137	3.7283
4.0	4.11897	4.14535
5.0	3.9329	3.91693
4.0	3.68392	3.71595
5.0	4.27121	4.2785
4.0	4.24242	4.23089
5.0	4.05853	4.05015
4.0	4.10287	4.12165
4.0	3.86153	3.84774
5.0	4.0639	4.10154
4.0	4.18549	4.19624
4.0	3.83571	3.88625
5.0	3.44475	3.53571
5.0	3.93832	3.93079
4.0	3.72315	3.73272
2.0	2.37767	2.44404
5.0	4.39693	4.39931
5.0	3.55451	3.53214
4.0	3.89868	3.9108
3.0	3.19771	3.2018
2.0	3.67992	3.74782
4.0	3.84886	3.89913
4.0	3.57259	3.56927
3.0	3.04669	3.08251
4.0	3.51365	3.50969
3.0	4.08895	4.0541
3.0	3.20443	3.17643
3.0	3.1151	3.17224
4.0	3.74251	3.76088
2.0	3.55126	3.53317
4.0	3.72734	3.72504
4.0	3.61261	3.60417
4.0	4.12156	4.10347
5.0	3.98319	4.01114
3.0	3.56137	3.54897
4.0	3.89421	3.89235
4.0	4.23431	4.23845
4.0	3.91363	3.92174
4.0	4.01629	4.02949
4.0	4.31823	4.31755
4.0	4.28325	4.31422
1.0	3.88422	3.90317
5.0	4.23693	4.23009
